imdbId,movieId,tmdbId,title,keywords,genres,Avg_rating,Median_rating,Max_rating,Min_rating,StdDev_rating,tmbd_genres,original_title,tagline,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count,budget,tmbd_keywords,url,imdbRating,duration,year,nrOfWins,nrOfNominations,actors,imdb_genres
tt0110157,5357,24767,Iron Will (1994),"Iron,Will,1994",Adventure,3.29970760233918,3.5,5,1,0.838113316830244,,,,,,,,,,,,,http://www.imdb.com/title/tt0110157/,6.5,6480,1994,0,0,Mackenzie Astin,Adventure
tt0110167,361,10660,It Could Happen to You (1994),"It,Could,Happen,to,You,1994","Comedy,Drama,Romance",3.33807330262367,3,5,0.5,0.834254170542741,,,,,,,,,,,,,http://www.imdb.com/title/tt0110167/,6.3,6060,1994,0,0,"Andrew Bergman,Sam Adelman,Gary Adelson,Ranjit Chowdhry,Marc Cohen,Kay Tong Lim,Mike Lobell,Wynton Marsalis,David Penotti,David Rose,Tony Shimkin","Comedy,Drama,Romance"
tt0110169,6827,33783,"It's Pat (1994)","It's,Pat,1994",Comedy,1.6283185840708,1.5,5,0.5,1.05214368603995,,,,,,,,,,,,,,,,,,,,
tt0110186,391,22067,"Jason's Lyric (1994)","Jason's,Lyric,1994,Jason's Lyric","Crime,Drama",3.15807962529274,3,5,0.5,0.964242904366662,,,,,,,,,,,,,,,,,,,,
tt0110189,255,18713,"Jerky Boys, The (1995)","Jerky,Boys,The,1995,Jerky Boys",Comedy,2.28769657724329,2,5,0.5,1.10198741526614,"Comedy,Crime",The Jerky Boys,,en,1.735462,2/3/95,0,82,4.8,10,0,"new york,telephone joke,gangster,unemployed telephone pranksters,vocal talents,organized crime,Chicago mob boss,Jerky Boys of crank call fame,New York,favor,trouble,Johnny,Kamal,police,neighbor,local mafia",,,,,,,,
tt0110197,478,31643,Jimmy Hollywood (1994),"Jimmy,Hollywood,1994,Jimmy Hollywood","Comedy,Crime,Drama",2.42779783393502,2.5,5,0.5,0.913973560408465,,,,,,,,,,,,,,,,,,,,
tt0110200,26865,17809,Fist of Legend (Jing wu ying xiong) (1994),"Fist,of,Legend,Jing,wu,ying,xiong,1994,Fist of Legend,Jing wu ying xiong","Action,Drama",3.8698175787728,4,5,0.5,0.808006734879567,,,,,,,,,,,,,http://www.imdb.com/title/tt0110200/,7.7,5880,1994,0,0,"Siu-Ho Chin,Billy Chow,Julia Chu,Sun Wong,Kam Kong Chow,Yasuaki Kurata,Shinobu Nakayama,Kwong Kim Yip,Jeff Cheung,Siu-Ming Lui,Yuk Wah Cheung","Action,Drama"
tt0110213,362,10714,"Jungle Book, The (1994)","Jungle,Book,The,1994,Jungle Book","Adventure,Children,Romance",3.39716869838773,3,5,0.5,0.962871217301217,,,,,,,,,,,,,,,,,,,,
tt0110216,256,6280,Junior (1994),"Junior,1994","Comedy,SciFi",2.72821031344793,3,5,0.5,1.01440376514523,,,,,,,,,,,,,,,,,,,,
tt0110217,128,290157,"Jupiter's Wife (1994)","Jupiter's,Wife,1994,Jupiter's Wife",Documentary,3.5,3.5,5,1,1.08428579059014,,,,,,,,,,,,,,,,,,,,
tt0110246,824,12632,Kaspar Hauser (1993),"Kaspar,Hauser,1993","Drama,Mystery",3.81296758104738,4,5,0.5,0.986119374845857,,,,,,,,,,,,,,,,,,,,
tt0110251,106,11907,Nobody Loves Me (Keiner liebt mich) (1994),"Nobody,Loves,Me,Keiner,liebt,mich,1994,Nobody Loves Me","Comedy,Drama",3.44402985074627,4,5,0.5,1.47237781162135,,,,,,,,,,,,,,,,,,,,
tt0110265,482,507,Killing Zoe (1994),"Killing,Zoe,1994,Killing Zoe","Crime,Drama,Thriller",3.43170103092783,3.5,5,0.5,0.971335118307718,"Action,Crime,Drama,Thriller",Killing Zoe,,en,5.817519,10/1/93,418961,96,6.1,111,1500000,"paris,prostitute,robbery,drug abuse,aids,bank,jazz,hostage,night life,kidnapping,vault,junkie,bank robber,heroin,friendship,murder,independent film,pistol,violence,drug,bank robbery,illegal prostitution,hoodlum,Zed Eric Stoltz,American vault cracker,Bastille day,only bank,poor planning,services Zed,Paris,city,gang,situation,control,robbery,heroin abuse,call girl,old friend Eric Jean Hugues Anglade Eric,bloody siege,Zoe",http://www.imdb.com/title/tt0110265/,6.5,5760,1993,2,1,"Jean-Hugues Anglade,Roger Avary,Leah Applebaum,Jacquelyn Frisco,Gary Kemp,Randy Lee","Crime,Drama,Thriller"
tt0110296,263,49980,Ladybird Ladybird (1994),"Ladybird,Ladybird,1994",Drama,3.73164556962025,4,5,0.5,1.03498992169956,,,,,,,,,,,,,,,,,,,,
tt0110299,53,49133,Lamerica (1994),"Lamerica,1994","Adventure,Drama",3.69666666666667,4,5,1,1.04575952082278,,,,,,,,,,,,,,,,,,,,
tt0110305,484,29918,Lassie (1994),"Lassie,1994","Adventure,Children",2.80042613636364,3,5,0.5,1.14596817643106,,,,,,,,,,,,,http://www.imdb.com/title/tt0110305/,5.8,5640,1994,1,1,Elizabeth Anderson,"Adventure,Family"
tt0110308,5893,25284,"Last Seduction, The (1994)","Last,Seduction,The,1994,Last Seduction","Crime,Drama,Thriller",3.77813504823151,4,5,0.5,0.858293267871616,,,,,,,,,,,,,http://www.imdb.com/title/tt0110308/,7.2,6600,1994,11,5,"Linda Fiorentino,John Dahl,Jeffrey Jur,Steve Barancik,Regge Bulman,W.M. Christopher Gorog,Stacy Kramer,Guy J. Louthan,Linda Pearl,Michael Raysses","Crime,Drama,Thriller"
tt0110322,266,4476,Legends of the Fall (1994),"Legends,of,the,Fall,1994,Legends of the Fall","Drama,Romance,War,Western",3.49625873477212,3.5,5,0.5,1.03541266405069,"Adventure,Drama,Romance,War",Legends of the Fall,After the Fall from Innocence the Legend begins.,en,26.952727,12/16/94,160638883,133,7.2,619,30000000,"brother brother relationship,montana,based on novel,world war i,journey round the world,epic tale,remote wilderness of 1900s USA,brothers,father,lives,love,nature history war",http://www.imdb.com/title/tt0110322/,7.5,7980,1994,1,8,"Julia Ormond,Nigel Bennett,Aidan Quinn,Henry Thomas,Tantoo Cardinal,Jim Harrison,David Holden,Eric Johnson,Lilly Kilvert,John Novak,Murray Ord,Ron Orieux,Susan Shilliday,Gordon Tootoosis,Robert Wisden,William D. Wittliff","Drama,Romance,War"
tt0110329,44238,18009,Leprechaun 2 (1994),"Leprechaun,2,1994","Comedy,Fantasy,Horror",1.97826086956522,2,5,0.5,1.15502349927933,,,,,,,,,,,,,http://www.imdb.com/title/tt0110329/,4.2,5100,1994,0,0,"Sandy Baron,Shevonne Durkin,Charlie Heath","Comedy,Fantasy,Horror"
tt0110353,487,22317,Lightning Jack (1994),"Lightning,Jack,1994","Comedy,Western",2.61951219512195,3,5,0.5,1.00241228072653,,,,,,,,,,,,,,,,,,,,
tt0110357,364,8587,"Lion King, The (1994)","Lion,King,The,1994,Lion King","Adventure,Animation,Children,Drama,Musical,IMAX",3.77909004642097,4,5,0.5,0.930330755464912,"Family,Animation,Drama",The Lion King,"Life's greatest adventure is finding your place in the Circle of Life.",en,90.457886,6/23/94,788241776,89,8,5376,45000000,"loss of parents,wild boar,uncle,shaman,redemption,king,scar,hyena,meerkat,young lion cub,Simba,king,uncle,title",http://www.imdb.com/title/tt0110357/,8.5,5340,1994,25,22,"Rowan Atkinson,Jeremy Irons,Nathan Lane,Jonathan Taylor Thomas,Roger Allers,Tony Bancroft,Kirk Bodyfelt,Brenda Chapman,Francis Glebas,Robert Guillaume,Don Hahn,Moira Kelly,Larry Leker,Burny Mattinson,Irene Mecchi,Rob Minkoff,Jay Rifkin,Jonathan Roberts,Ernie Sabella,Madge Sinclair,Miguel Tejada-Flores,Gary Trousdale,Christopher Vogler,Jason Weaver,Noni White,Joseph Williams,Linda Woolverton,Elliot M. Bour","Adventure,Animation,Drama"
tt0110363,569,31504,Little Big League (1994),"Little,Big,League,1994,Little Big League","Comedy,Drama",2.94351464435146,3,5,0.5,0.895199896781771,,,,,,,,,,,,,http://www.imdb.com/title/tt0110363/,6,7140,1994,0,0,"Jodie Fisher,Luke Edwards,Scott Patterson,Adam Scheinman","Comedy,Family,Sport"
tt0110364,6559,20726,Little Giants (1994),"Little,Giants,1994,Little Giants","Children,Comedy",2.94168734491315,3,5,0.5,0.975928761119247,,,,,,,,,,,,,http://www.imdb.com/title/tt0110364/,6.2,6420,1994,0,0,"Todd Bosley,James Ferguson,Robert Shallcross,Shawna Waldron","Comedy,Family,Sport"
tt0110366,575,10897,"Little Rascals, The (1994)","Little,Rascals,The,1994,Little Rascals","Children,Comedy",2.99392871132002,3,5,0.5,1.03166099581037,,,,,,,,,,,,,http://www.imdb.com/title/tt0110366/,6.2,4920,1994,2,0,"Ross Albert,Paul Guay,Bug Hall,Eric Kaz,Michael Matzdorff,Stephen Mazur,William Ross,Mike Scott,Penelope Spheeris,Robert Wolterstorff,Kevin Jamal Woods","Comedy,Family,Romance"
tt0110367,261,9587,Little Women (1994),"Little,Women,1994,Little Women",Drama,3.62891868428668,4,5,0.5,0.968884531325859,"Drama,Romance",Little Women,"The story that has lived in our hearts for generations, now comes to the screen for the holidays.",en,16.418639,12/21/94,0,115,7,215,18000000,"depression,mother daughter relationship,pregnant,desire,chalkboard, nightgown,louisa may alcott,birth of twins,woman director,Civil War Jo Meg Beth,close family,male friends,father,chaplain,Amy,mother,circumstances,squabbles,tragedies,bond,part of the household",http://www.imdb.com/title/tt0110367/,7.3,6900,1994,5,13,"Winona Ryder,Samantha Mathis,Trini Alvarado,Gillian Armstrong,Louisa May Alcott,Nicholas Beauman,Martin Connor,James Ilecic,Don Knodel,Cameron Labine,Mark Lewis,Randal Platt,John Shaw,Robin Swicord,Matthew Walker","Drama,Romance"
tt0110391,270,43742,Love Affair (1994),"Love,Affair,1994,Love Affair","Drama,Romance",3.17376425855513,3,5,0.5,0.988150828599055,,,,,,,,,,,,,,,,,,,,
tt0110395,600,15477,Love and a .45 (1994),"Love,and,a,45,1994","Action,Comedy,Crime",3,3,5,0.5,1.08896981737691,,,,,,,,,,,,,,,,,,,,
tt0110399,387,26352,"Low Down Dirty Shame, A (1994)","Low,Down,Dirty,Shame,A,1994,Low Down Dirty Shame","Action,Comedy",2.66619115549215,3,5,0.5,0.993470633964706,"Action,Comedy,Crime",A Low Down Dirty Shame,"He's armed and dangerously funny.",en,3.290639,11/23/94,29392418,100,6,31,10000000,"fbi,drug crime,violence,drug,private detective,blast,black detective,various old connections,missing drug money,web of danger,Shame s expulsion,fortune,course of his investigation,force,Peaches,beautiful old flame,women Angela,annoying sidekick",,,,,,,,
tt0110413,293,101,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"Léon,The,Professional,a,k,a,The,Professional,Léon,1994","Action,Crime,Drama,Thriller",4.05057355448768,4,5,0.5,0.819043898376561,,,,,,,,,,,,,http://www.imdb.com/title/tt0110413/,8.6,6600,1994,3,8,"Luc Besson,Natalie Portman,Jean Reno,Danny Aiello,Björk,Thierry Arbogast,André Previn,John Altman,Marc Andréoni,Peter Appel,Michael Badalucco,Robby Baumgartner,George Berndt,Kent Broadhurst,Adam Busch,Pascal Chaumeil,Adolph Green,Ellen Greene,Bernard Grenet,Sylvie Landra,Maïwenn,Jean-Pierre Mas,Randy Pearlstein,Michael E. Phillips,Bruno Privat,Cecilia Kate Roque,Éric Serra,Cameron Watson","Crime,Drama,Thriller"
tt0110419,73499,81895,MacGyver: Lost Treasure of Atlantis (1994),"MacGyver,Lost,Treasure,of,Atlantis,1994,Treasure of Atlantis","Action,Adventure",2.85,3,5,0.5,1.16818456265001,,,,,,,,,,,,,,,,,,,,
tt0110420,107846,13632,MacGyver: Trail to Doomsday (1994),"MacGyver,Trail,to,Doomsday,1994","Action,Adventure",2.25,2.25,3.5,1,1.04083299973307,,,,,,,,,,,,,,,,,,,,
tt0110428,272,11318,"Madness of King George, The (1994)","Madness,of,King,George,The,1994,Madness of King George","Comedy,Drama",3.75174691907,4,5,0.5,0.879991732075546,,,,,,,,,,,,,,,,,,,,
tt0110442,26870,11067,Major League II (1994),"Major,League,II,1994,Major League",Comedy,2.51049868766404,2.5,5,0.5,0.879530384935386,,,,,,,,,,,,,http://www.imdb.com/title/tt0110442/,5.4,6300,1994,0,0,"Corbin Bernsen,Ben Cagan,Alison Doody,David S. Ward,Margaret Whitton","Comedy,Sport"
tt0110443,267,11008,Major Payne (1995),"Major,Payne,1995,Major Payne",Comedy,2.87842827004219,3,5,0.5,1.1120850534237,,,,,,,,,,,,,http://www.imdb.com/title/tt0110443/,6,5700,1995,0,0,"Damon Wayans,Gary Rosen,Bam Bam Bigelow,Joseph Blaire,Joe Connelly,Eric L. Gold,Patrick Kennedy,R.J. Knoll,Dean Lorey,Steven Martini,Bob Mosher,Karyn Parsons,William Roberts,Richard Alan Simmons,Harry Tatelman",Comedy
tt0110455,385,52038,"Man of No Importance, A (1994)","Man,of,No,Importance,A,1994,Man of No Importance",Drama,3.5703125,4,5,1,0.817462886537451,,,,,,,,,,,,,,,,,,,,
tt0110475,367,854,"Mask, The (1994)","Mask,The,1994","Action,Comedy,Crime,Fantasy",3.17471789204281,3,5,0.5,0.979631913568493,"Romance,Comedy,Crime,Fantasy",The Mask,From zero to hero.,en,85.30318,7/29/94,351583407,101,6.6,2472,23000000,"dual identity,bank,mockery,green,balloon,jail cell,norse mythology,timid bank clerk Stanley Ipkiss,magical mask,spirit of the Norse god Loki,mask s influence Ipkiss,mask Ipkiss,entire life changes,supernatural playboy,charm,confidence,bank,goons,heist,junior crime lord Dorian Tyrell,eye of local nightclub singer Tina Carlyle",http://www.imdb.com/title/tt0110475/,6.8,6060,1994,6,16,"Joely Fisher,Tim Bagley,Mike Werb,Ann Burgund,Reg E. Cathey,Robert Engelman,Jerry Evans,Michael Fallon,Fishbone,Denis Forest,Peter Greene,D.W. Kann,Robert Keith,John Leftwich,Deborah Moore,Tony Moran,Louis Ortiz,Mike Richardson,Peter Riegert,Jeremy Roberts,Chuck Russell,Craig Stearns,Mark Verheiden,Bill Whelan,Steve 'Spaz' Williams","Comedy,Crime,Fantasy"
tt0110478,368,9359,Maverick (1994),"Maverick,1994","Adventure,Comedy,Western",3.41073731098347,3.5,5,0.5,0.89167893042596,,,,,,,,,,,,,maverick den colt am g rtel ein as im rmel,http://www.imdb.com/title/tt0110478/,67007,7620,video.movie,1,"Max Perlich,Cal Bartlett,Paul Brinegar,Michael Paul Chan,John J. Connor,Henry Darrow,Jean De Baer,Dennis Fimple,James Flamberg,Robert Fuller,Donal Gibson,J. Mills Goodloe,Leo Gordon,Roy Huggins,Charles Ireland,Michael Kelly,Shawn Landis,Geoffrey Lewis,William Marshall,Doug McClure,Frank Orsatti,Denver Pyle,Bert Remsen,Lauren Shuler Donner,Mary Ann Skweres,Paul L. Smith,Dub Taylor,Joseph D. Urbanczyk","Adult,Animation,Crime"
tt0110480,759,85778,Maya Lin: A Strong Clear Vision (1994),"Maya,Lin,A,Strong,Clear,Vision,1994,Maya Lin,Strong Clear Vision",Documentary,3.85904255319149,4,5,0.5,1.05328597613266,,,,,,,,,,,,,,,,,,,,
tt0110516,276,8986,Milk Money (1994),"Milk,Money,1994,Milk Money","Comedy,Romance",2.98626122000366,3,5,0.5,0.941877154663962,,,,,,,,,,,,,,,,,,,,
tt0110521,1163,86369,Mina Tannenbaum (1994),"Mina,Tannenbaum,1994",Drama,3.3780487804878,3,5,0.5,1.2360923672881,,,,,,,,,,,,,,,,,,,,
tt0110527,277,10510,Miracle on 34th Street (1994),"Miracle,on,34th,Street,1994,34th Street",Drama,3.42335886214442,3.5,5,0.5,1.05357954572379,,,,,,,,,,,,,http://www.imdb.com/title/tt0110527/,6.3,6840,1994,0,0,"Richard Attenborough,Gordon Lightfoot,Dionne Warwick,Bill Ryan,Frank Byers,Julian Rad,Mara Wilson","Family,Fantasy"
tt0110538,275,24070,Mixed Nuts (1994),"Mixed,Nuts,1994",Comedy,2.7247442455243,3,5,0.5,1.00772842037163,,,,,,,,,,,,,,,,,,,,
tt0110557,5591,41582,Monkey Trouble (1994),"Monkey,Trouble,1994,Monkey Trouble","Children,Comedy",2.34444444444444,2,5,0.5,1.04643436278722,,,,,,,,,,,,,,,,,,,,
tt0110570,2593,22826,"Monster, The (Mostro, Il) (1994)","Monster,The,Mostro,Il,1994",Comedy,3.57440476190476,4,5,0.5,1.06960521267952,,,,,,,,,,,,,http://www.imdb.com/title/tt0110570/,7.5,6720,1994,1,0,Gianluigi Braschi,"Comedy,Crime,Mystery"
tt0110588,369,23333,Mrs. Parker and the Vicious Circle (1994),"Mrs,Parker,and,the,Vicious,Circle,1994,Vicious Circle,Mrs. Parker",Drama,3.31517857142857,3,5,1,0.905371698628323,,,,,,,,,,,,,,,,,,,,
tt0110598,342,236,"Muriel's Wedding (1994)","Muriel's,Wedding,1994,Muriel's Wedding",Comedy,3.50996578272027,4,5,0.5,1.01195222627617,,,,,,,,,,,,,http://www.imdb.com/title/tt0110598/,7.2,6360,1994,8,9,"Vincent Ball,Peter Best,Richard Carter,Barry Crocker,Matt Day,Jeanie Drynan,Pippa Grandison,Rachel Griffiths,Penne Hackforth-Jones,Kuni Hashimoto,Chris Haywood,P.J. Hogan,Lynda House,Bill Hunter,Daniel Lapaine,Martin McGrath,Heather Mitchell,Jocelyn Moorhouse,Paddy Reardon","Comedy,Drama,Romance"
tt0110604,183,48787,Mute Witness (1994),"Mute,Witness,1994,Mute Witness","Comedy,Horror,Thriller",3.36482084690554,3,5,0.5,1.01520265360392,,,,,,,,,,,,,http://www.imdb.com/title/tt0110604/,6.8,5700,1994,3,3,Aleksandr Atanesyan,"Horror,Thriller"
tt0110612,26871,10486,My Father the Hero (1994),"My,Father,the,Hero,1994","Comedy,Romance",2.7734375,2.75,5,0.5,0.903826466610727,,,,,,,,,,,,,,,,,,,,
tt0110613,5969,11317,My Girl 2 (1994),"My,Girl,2,1994","Comedy,Drama,Romance",2.42553191489362,2.5,5,0.5,0.996455715851259,,,,,,,,,,,,,http://www.imdb.com/title/tt0110613/,5,5940,1994,1,2,"Anna Chlumsky,Laurice Elehwany,Janet Kovalcik,Austin O'Brien,Howard Zieff","Comedy,Drama,Family"
tt0110620,184,34574,Nadja (1994),"Nadja,1994",Drama,3.10365853658537,3,5,0.5,1.15599171684188,,,,,,,,,,,,,,,,,,,,
tt0110622,370,36593,Naked Gun 33 1/3: The Final Insult (1994),"Naked,Gun,33,1,3,The,Final,Insult,1994,Naked Gun,Final Insult","Action,Comedy",2.95550802888998,3,5,0.5,1.04065398591283,"Comedy,Crime",The Naked Gun 33⅓: The Final Insult,"A Mad Bomber is on the Loose, and If Anyone Can Stop Him....So Can Frank!",en,28.624038,3/18/94,51132598,83,6.3,521,30000000,"undercover,spoof,state prison,Frank Drebin,Frank s wife Jane,state prison,terrorist Rocco,baby,s problems,retirement,Academy,ceremony,host of celebrities,Rocco,way,Frank",http://www.imdb.com/title/tt0110622/,6.4,4980,1994,3,0,"Anna Nicole Smith,Priscilla Presley,O.J. Simpson,Julie Strain,Randall 'Tex' Cobb,Rosalind Allen,Earl Boen,Clint Carmichael,Glen Chin,Michael Ewing,Kathleen Freeman,William Kerr,Robert LoCash,Peter Segal,Wylie Small,Robert K. Weiss,Jeff Wright","Action,Comedy,Crime"
tt0110632,288,241,Natural Born Killers (1994),"Natural,Born,Killers,1994","Action,Crime,Thriller",3.23034731046167,3,5,0.5,1.19221901206659,,,,,,,,,,,,,http://www.imdb.com/title/tt0110632/,7.3,7080,1994,3,4,"Woody Harrelson,Juliette Lewis,Maria Pitillo,Brian Berdan,Don Murphy,Barry Adamson,Jeremiah Bitsui,Glen Chin,Leonard Eto,Matthew Faber,Robert Gordon,Joe Grifasi,Jane Hamsher,Russell Means,Not Drowning Waving,Buzz Osborne,Richard Quan,Richard Rutowski,Keith L. Smith,Terrylene,Michael Timmins,Clayton Townsend,David Veloz,Rand Vossler,Emmanuel Xuereb,Salvator Xuereb,Fay Lovsky,Randy Lee,Steven Jesse Bernstein","Crime,Drama"
tt0110638,282,1945,Nell (1994),"Nell,1994",Drama,3.42097075295582,3,5,0.5,0.987125651507962,,,,,,,,,,,,,,,,,,,,
tt0110647,126,27793,"NeverEnding Story III, The (1994)","NeverEnding,Story,III,The,1994,Story III","Adventure,Children,Fantasy",2.31213662790698,2,5,0.5,1.19230481713176,,,,,,,,,,,,,http://www.imdb.com/title/tt0110647/,3,5700,1994,0,0,Heinz Bibo,"Adventure,Comedy,Family"
tt0110657,502,11231,"Next Karate Kid, The (1994)","Next,Karate,Kid,The,1994,Karate Kid","Action,Children,Romance",2.28404722679846,2,5,0.5,1.05387725876337,,,,,,,,,,,,,,,,,,,,
tt0110671,287,131957,Nina Takes a Lover (1994),"Nina,Takes,a,Lover,1994","Comedy,Romance",3.24468085106383,3,5,1,1.07642870388184,,,,,,,,,,,,,,,,,,,,
tt0110678,504,10447,No Escape (1994),"No,Escape,1994","Action,Drama,SciFi",2.97183098591549,3,5,0.5,0.949193300687412,,,,,,,,,,,,,http://www.imdb.com/title/tt0110678/,6,7080,1994,0,0,"Michael Gaylin,Joel Gross,Richard Herley,Chris Hobbs","Action,Drama,SciFi"
tt0110684,281,11593,"Nobody's Fool (1994)","Nobody's,Fool,1994,Nobody's Fool","Comedy,Drama,Romance",3.67047764227642,4,5,0.5,0.836676656605401,,,,,,,,,,,,,http://www.imdb.com/title/tt0110684/,7.4,6600,1994,5,6,"Arlene Donovan,Jerry Mayer,Jay Patterson,Richard Russo,Gene Saks","Comedy,Drama"
tt0110687,505,31586,North (1994),"North,1994",Comedy,2.53789636504254,3,5,0.5,0.989747394874142,,,,,,,,,,,,,http://www.imdb.com/title/tt0110687/,4.4,5220,1994,1,10,"Billy Daydoge,Alan Zweibel","Adventure,Comedy,Drama"
tt0110693,875,410921,Nothing to Lose (1994),"Nothing,to,Lose,1994","Action,Crime,Drama",3.4236641221374,3.5,5,0.5,0.975754417044292,,,,,,,,,,,,,,,,,,,,
tt0110729,290,527,Once Were Warriors (1994),"Once,Were,Warriors,1994,Were Warriors","Crime,Drama",3.99529935675408,4,5,0.5,0.884076558053352,,,,,,,,,,,,,,,,,,,,
tt0110737,289,9058,Only You (1994),"Only,You,1994","Comedy,Romance",3.34602130325815,3,5,0.5,0.873289969901025,,,,,,,,,,,,,,,,,,,,
tt0110759,6811,14425,PCU (1994),"PCU,1994",Comedy,3.14586994727592,3,5,0.5,0.986611781300109,Comedy,PCU,"Flunk 'em if they can't take a joke.",en,8.738737,4/29/94,4350774,79,6,41,9000000,"mascot,beer keg,political correctness,ultimate frisbee,funky music,fund raiser,stage diving,Nervous high school,wild man Droz,nasty preppy Rand McPherson,senior Tom Lawrence,Port Chester University,correct college life,various factions,steely president,pals,taste,rivals,Pit,housemates,fraternity,school,house,company,expulsion Droz,raging party,Droz",,,,,,,,
tt0110763,558,15139,"Pagemaster, The (1994)","Pagemaster,The,1994","Action,Adventure,Animation,Children,Fantasy",2.76260504201681,3,5,0.5,1.07040951539787,,,,,,,,,,,,,http://www.imdb.com/title/tt0110763/,5.8,4800,1994,0,0,"Pixote Hunt,Alexis Kirschner,John Schofield,Clayton Stang","Adventure,Animation,Comedy"
tt0110771,371,12280,"Paper, The (1994)","Paper,The,1994","Comedy,Drama",3.25863667980524,3,5,0.5,0.780196205235296,,,,,,,,,,,,,,,,,,,,
tt0110823,3838,16139,Phantasm III: Lord of the Dead (1994),"Phantasm,III,Lord,of,the,Dead,1994,Phantasm III",Horror,2.45,2.5,5,0.5,1.15482138886989,,,,,,,,,,,,,,,,,,,,
tt0110857,8387,11546,Police Academy: Mission to Moscow (1994),"Police,Academy,Mission,to,Moscow,1994,Police Academy","Comedy,Crime",1.74811218985976,1.5,5,0.5,1.14142222882791,"Comedy,Crime",Police Academy: Mission to Moscow,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",en,11.946898,6/9/94,126247,83,4.1,178,0,"video game,mafia,police academy,moscow,commandant,veterans of the Police Academy,Russians,help,Konstantin Konali,Mafia,Moscow,order,evidence,computer game,world",http://www.imdb.com/title/tt0110857/,3.1,4980,1994,0,0,"Olga Anokhina,Michele S. Chodos,Randolph Davis,Vladimir Dolinskiy,George Gaynes,David Graf,Dennis M. Hill,Richard Israel,Paul Maslansky,Alan Metter,Martin Szecsanov,Aleksandr Tyutin,Mariya Vinogradova,Donald L. West,Michael Winslow,Alexander Zelenkov","Comedy,Crime"
tt0110877,58,11010,"Postman, The (Postino, Il) (1994)","Postman,The,Postino,Il,1994","Comedy,Drama,Romance",3.97839639795653,4,5,0.5,0.962059975094096,,,,,,,,,,,,,,,,,,,,
tt0110882,214,19155,Before the Rain (Pred dozhdot) (1994),"Before,the,Rain,Pred,dozhdot,1994,Pred dozhdot","Drama,War",4.04723991507431,4,5,0.5,1.0327515653472,,,,,,,,,,,,,http://www.imdb.com/title/tt0110882/,8,6780,1994,12,2,"Milcho Manchevski,Petar Mircevski,David Munns,Sam Taylor,Ljupcho Todorovski,Goran Tozija,Goran Trajkoski,Cat Villiers","Drama,War"
tt0110889,299,40156,Priest (1994),"Priest,1994",Drama,3.72886519421173,4,5,0.5,0.979592144143723,,,,,,,,,,,,,,,,,,,,
tt0110892,580,37345,Princess Caraboo (1994),"Princess,Caraboo,1994,Princess Caraboo",Drama,3.07644991212654,3,5,0.5,0.932043443365863,,,,,,,,,,,,,http://www.imdb.com/title/tt0110892/,5.9,5820,1994,0,0,Michael Austin,"Comedy,Drama,History"
tt0110907,305,3586,Ready to Wear (Pret-A-Porter) (1994),"Ready,to,Wear,Pret,A,Porter,1994,Pret-A-Porter",Comedy,2.70603674540682,3,5,0.5,1.04118585331653,,,,,,,,,,,,,,,,,,,,
tt0110912,296,680,Pulp Fiction (1994),"Pulp,Fiction,1994,Pulp Fiction","Comedy,Crime,Drama,Thriller",4.17423116921706,4.5,5,0.5,0.976076229574245,"Thriller,Crime",Pulp Fiction,"Just because you are a character doesn't mean you have character.",en,121.463076,10/8/94,213928762,154,8.3,8428,8000000,"transporter,brothel,drug dealer,boxer,massage,stolen money,crime boss,dance contest,junkyard,kamikaze,ambiguous ending,briefcase,redemption,heirloom,pulp fiction,reference to al green,theft,brutality,loving hit man,addled gangster s moll,philosophical partner,burger,comedic crime caper,drug,boxer,adventures,stories,trip,sprawling,time",http://www.imdb.com/title/tt0110912/,9,9240,1994,62,46,"Samuel L. Jackson,Harvey Keitel,Quentin Tarantino,Uma Thurman,Bruce Willis,Rosanna Arquette,Ving Rhames,Tim Roth,Eric Stoltz,Alexis Arquette,Roger Avary,Amanda Plummer,Frank Whaley,Lawrence Bender,H.B. Barnum,David Bartlett,Don Blakely,Paul Calderon,Eric Clark,Maria de Medeiros,Andrew Dickler,Bronagh Gallagher,Peter Greene,Stephen Hibbert,Phil LaMarr,Ricky Nelson,Joseph Pilato,Tatiana S. Riegel,Joe Ritter,Andrzej Sekula,Wayne Springfield,Burr Steers,Julia Sweeney,Joseph Vitarelli,Duane Whitaker,Michael Z. Gordon","Crime,Drama,Thriller"
tt0110916,3664,26958,Puppet Master 5: The Final Chapter (1994),"Puppet,Master,5,The,Final,Chapter,1994,Puppet Master,Final Chapter","Horror,SciFi,Thriller",1.76760563380282,1,5,0.5,1.20777059328576,,,,,,,,,,,,,,,,,,,,
tt0110917,26875,19223,"Pure Formality, A (Pura formalità, Una) (1994)","Pure,Formality,A,Pura,formalità,Una,1994,Pura formalità","Crime,FilmNoir,Mystery,Thriller",3.69078947368421,4,5,0.5,1.08310388933275,,,,,,,,,,,,,,,,,,,,
